order_id,session_id,viewer_id,order_ts,total_value,payment_status,shipping_city
O401845,S172,V1220124,2025-06-29 18:44:50,198085,PAID,Samarinda
O401846,S172,V1220129,2025-06-29 18:35:24,188858,PAID,Pontianak
O401847,S172,V1220131,2025-06-29 18:47:55,177767,PAID,Garut
O401848,S173,V1230001,2025-06-30 21:04:52,127068,PAID,Tegal
O401849,S173,V1230044,2025-06-30 20:59:15,169595,PAID,Karawang
O401850,S173,V1230062,2025-06-30 21:00:43,210763,PAID,Cilacap
O401851,S173,V1230067,2025-06-30 20:53:23,158946,PAID,Bandung
O401852,S173,V1230076,2025-06-30 21:07:32,214264,PAID,Bekasi
O401853,S173,V1230077,2025-06-30 21:06:58,88143,PAID,Purwokerto
O401854,S173,V1230078,2025-06-30 21:01:10,198085,PAID,Bandung
O401855,S173,V1230080,2025-06-30 20:51:33,78234,PAID,Yogyakarta
O401856,S173,V1230087,2025-06-30 21:03:34,205679,PAID,Cikampek
O401857,S173,V1230093,2025-06-30 21:12:24,140765,PAID,Bogor
O401858,S173,V1230098,2025-06-30 21:12:18,135485,PAID,Karawang
O401859,S173,V1230101,2025-06-30 21:03:25,158946,PAID,Solo
O401860,S173,V1230110,2025-06-30 20:53:22,203080,PAID,Banyuwangi
O401861,S173,V1230111,2025-06-30 21:11:17,169230,PAID,Madiun
O401862,S173,V1230115,2025-06-30 20:50:10,152209,PAID,Sorong
O401863,S173,V1230122,2025-06-30 20:57:04,183971,PAID,Purwokerto
O401864,S173,V1230124,2025-06-30 21:10:01,119914,PAID,Tangerang
O401865,S173,V1230128,2025-06-30 21:14:44,158946,PAID,Tegal
O401866,S173,V1230134,2025-06-30 21:11:03,158946,PAID,Blitar
O401867,S173,V1230138,2025-06-30 20:56:41,215691,PAID,Depok
O401868,S173,V1230139,2025-06-30 21:10:15,78331,PAID,Tegal
O401869,S173,V1230145,2025-06-30 21:14:11,114862,PAID,Madiun
O401870,S174,V1240002,2025-06-30 19:52:55,210584,PAID,Cilacap
O401871,S174,V1240010,2025-06-30 19:55:27,170864,PAID,Magelang
O401872,S174,V1240012,2025-06-30 19:37:53,96868,PAID,Banyuwangi
O401873,S174,V1240017,2025-06-30 19:50:06,211394,PAID,Serang
O401874,S174,V1240019,2025-06-30 19:43:38,76956,PAID,Pontianak
O401875,S174,V1240022,2025-06-30 19:58:08,70565,PAID,Cilacap
O401876,S174,V1240036,2025-06-30 19:57:58,210584,PAID,Bogor
O401877,S174,V1240057,2025-06-30 19:54:10,215691,PAID,Cilacap
O401878,S174,V1240073,2025-06-30 19:44:11,94448,PAID,Bogor
O401879,S174,V1240080,2025-06-30 19:49:46,237621,PAID,Jakarta
O401880,S174,V1240143,2025-06-30 19:41:11,219695,PAID,Depok
O401881,S175,V1250015,2025-06-30 20:26:22,87962,PAID,Karawang
O401882,S175,V1250019,2025-06-30 20:31:01,124921,PAID,Kediri
O401883,S175,V1250020,2025-06-30 20:39:48,140765,PAID,Tanjung Pinang
O401884,S175,V1250028,2025-06-30 20:34:23,124921,PAID,Bandung
O401885,S175,V1250035,2025-06-30 20:45:16,110066,PAID,Magelang
O401886,S175,V1250047,2025-06-30 20:36:34,215024,PAID,Depok
O401887,S175,V1250087,2025-06-30 20:30:00,210763,PAID,Bandung
O401888,S175,V1250104,2025-06-30 20:13:45,104308,PAID,Bogor
O401889,S175,V1250108,2025-06-30 20:35:46,133143,PAID,Magelang
O401890,S175,V1250109,2025-06-30 20:27:49,96868,PAID,Bogor
O401891,S175,V1250112,2025-06-30 20:18:39,127068,PAID,Bekasi
O401892,S175,V1250119,2025-06-30 20:32:43,223245,PAID,Cilacap
O401893,S175,V1250122,2025-06-30 20:40:31,75514,PAID,Serang
O401894,S175,V1250140,2025-06-30 20:26:03,179897,PAID,Semarang
O401895,S176,V1260007,2025-07-01 19:56:00,211394,PAID,Samarinda
O401896,S176,V1260034,2025-07-01 20:04:17,164800,PAID,Tangerang
O401897,S176,V1260041,2025-07-01 19:58:50,133143,PAID,Surabaya
O401898,S176,V1260047,2025-07-01 20:12:14,88143,PAID,Cilacap
O401899,S176,V1260085,2025-07-01 20:10:56,94448,PAID,Serang
O401900,S176,V1260086,2025-07-01 20:06:39,76956,PAID,Banyuwangi
O401901,S176,V1260097,2025-07-01 20:17:47,218682,PAID,Blitar
O401902,S176,V1260099,2025-07-01 19:56:19,70565,PAID,Mojokerto
O401903,S176,V1260100,2025-07-01 20:07:17,183971,PAID,Jakarta
O401904,S176,V1260107,2025-07-01 20:00:50,152209,PAID,Bandung
O401905,S176,V1260115,2025-07-01 19:58:50,114862,PAID,Solo
O401906,S176,V1260118,2025-07-01 20:09:54,70565,PAID,Cikampek
O401907,S177,V1270004,2025-07-01 20:24:11,237621,PAID,Tegal
O401908,S177,V1270013,2025-07-01 20:42:59,96868,PAID,Mojokerto
O401909,S177,V1270025,2025-07-01 20:22:08,106262,PAID,Bandung
O401910,S177,V1270027,2025-07-01 20:32:24,215691,PAID,Tangerang
O401911,S177,V1270043,2025-07-01 20:43:14,114862,PAID,Semarang
O401912,S177,V1270046,2025-07-01 20:32:55,78234,PAID,Probolinggo
O401913,S177,V1270048,2025-07-01 20:37:10,164800,PAID,Sorong
O401914,S177,V1270050,2025-07-01 20:20:37,133143,PAID,Tasikmalaya
O401915,S177,V1270067,2025-07-01 20:20:06,179897,PAID,Depok
O401916,S177,V1270078,2025-07-01 20:32:57,81390,PAID,Tegal
O401917,S177,V1270102,2025-07-01 20:31:06,188858,PAID,Bekasi
O401918,S177,V1270108,2025-07-01 20:34:27,170864,PAID,Depok
O401919,S177,V1270134,2025-07-01 20:24:02,106262,PAID,Bogor
O401920,S177,V1270145,2025-07-01 20:42:20,127068,PAID,Tanjung Pinang
O401921,S178,V1280003,2025-07-01 19:30:38,194592,PAID,Bekasi
O401922,S178,V1280008,2025-07-01 19:11:44,198085,PAID,Yogyakarta
O401923,S178,V1280034,2025-07-01 19:27:56,215691,PAID,Batam
O401924,S178,V1280052,2025-07-01 19:13:28,78331,PAID,Blitar
O401925,S178,V1280053,2025-07-01 19:24:50,158946,PAID,Blitar
O401926,S178,V1280077,2025-07-01 19:10:28,106603,PAID,Magelang
O401927,S178,V1280079,2025-07-01 19:24:07,215024,PAID,Yogyakarta
O401928,S178,V1280080,2025-07-01 19:31:20,106603,PAID,Batam
O401929,S178,V1280121,2025-07-01 19:24:05,205679,PAID,Probolinggo
O401930,S178,V1280123,2025-07-01 19:22:57,219336,PAID,Bekasi
O401931,S178,V1280136,2025-07-01 19:33:00,205679,PAID,Jakarta
O401932,S178,V1280143,2025-07-01 19:17:32,133143,PAID,Pasuruan
O401933,S179,V1290013,2025-07-02 19:06:58,88143,PAID,Magelang
O401934,S179,V1290014,2025-07-02 19:15:51,114862,PAID,Bekasi
O401935,S179,V1290033,2025-07-02 19:13:48,187757,PAID,Cianjur
O401936,S179,V1290047,2025-07-02 19:03:33,210584,PAID,Probolinggo
O401937,S179,V1290049,2025-07-02 18:59:06,155008,PAID,Makassar
O401938,S179,V1290074,2025-07-02 19:26:25,173712,PAID,Tangerang
O401939,S179,V1290081,2025-07-02 19:08:34,183971,PAID,Kediri
O401940,S179,V1290101,2025-07-02 19:15:01,209231,PAID,Samarinda
O401941,S179,V1290106,2025-07-02 18:54:21,138358,PAID,Tasikmalaya
O401942,S179,V1290111,2025-07-02 19:26:00,104308,PAID,Tegal
O401943,S179,V1290113,2025-07-02 19:16:35,127068,PAID,Banyuwangi
O401944,S179,V1290114,2025-07-02 19:00:23,70565,PAID,Tasikmalaya
O401945,S179,V1290123,2025-07-02 19:18:00,237621,PAID,Bandung
O401946,S179,V1290126,2025-07-02 19:13:38,196185,PAID,Tangerang
O401947,S179,V1290129,2025-07-02 19:02:33,187757,PAID,Purwokerto
O401948,S179,V1290138,2025-07-02 19:04:26,94448,PAID,Banyuwangi
O401949,S179,V1290142,2025-07-02 19:01:55,169595,PAID,Mojokerto
O401950,S180,V1300003,2025-07-02 19:32:05,170864,PAID,Solo
O401951,S180,V1300006,2025-07-02 19:26:28,106603,PAID,Bandar Lampung
O401952,S180,V1300007,2025-07-02 19:34:51,214264,PAID,Cilacap
O401953,S180,V1300017,2025-07-02 19:37:33,237621,PAID,Karawang
O401954,S180,V1300018,2025-07-02 19:25:23,152209,PAID,Cikampek
O401955,S180,V1300023,2025-07-02 19:30:14,145861,PAID,Karawang
O401956,S180,V1300027,2025-07-02 19:33:09,198085,PAID,Padang
O401957,S180,V1300031,2025-07-02 19:30:31,135485,PAID,Cilacap
O401958,S180,V1300037,2025-07-02 19:36:05,114862,PAID,Garut
O401959,S180,V1300048,2025-07-02 19:23:06,155008,PAID,Jakarta
O401960,S180,V1300054,2025-07-02 19:45:56,210584,PAID,Purwokerto
O401961,S180,V1300056,2025-07-02 19:44:21,223245,PAID,Solo
O401962,S180,V1300068,2025-07-02 19:34:20,245368,PAID,Purwokerto
O401963,S180,V1300079,2025-07-02 19:22:43,215024,PAID,Jambi
O401964,S180,V1300086,2025-07-02 19:39:32,169230,PAID,Tegal
O401965,S180,V1300091,2025-07-02 19:38:24,138358,PAID,Madiun
O401966,S180,V1300099,2025-07-02 19:36:57,135485,PAID,Karawang
O401967,S180,V1300105,2025-07-02 19:38:07,187757,PAID,Probolinggo
O401968,S180,V1300132,2025-07-02 19:31:43,173712,PAID,Bengkulu
O401969,S181,V1310010,2025-07-02 18:50:27,177767,PAID,Denpasar
O401970,S181,V1310024,2025-07-02 18:49:46,164800,PAID,Blitar
O401971,S181,V1310028,2025-07-02 18:51:16,75514,PAID,Garut
O401972,S181,V1310045,2025-07-02 18:54:42,237621,PAID,Tegal
O401973,S181,V1310062,2025-07-02 18:53:09,127068,PAID,Surabaya
O401974,S181,V1310066,2025-07-02 18:45:54,81390,PAID,Surabaya
O401975,S181,V1310069,2025-07-02 18:48:17,219336,PAID,Blitar
O401976,S181,V1310099,2025-07-02 18:43:56,164800,PAID,Semarang
O401977,S181,V1310116,2025-07-02 18:50:02,187757,PAID,Jakarta
O401978,S181,V1310132,2025-07-02 18:51:38,140765,PAID,Bandung
O401979,S182,V1320008,2025-07-03 20:43:17,96868,PAID,Bekasi
O401980,S182,V1320009,2025-07-03 20:40:35,179897,PAID,Tanjung Pinang
O401981,S182,V1320010,2025-07-03 20:48:12,94448,PAID,Denpasar
O401982,S182,V1320014,2025-07-03 20:52:29,96868,PAID,Pontianak
O401983,S182,V1320016,2025-07-03 20:59:29,106262,PAID,Semarang
O401984,S182,V1320021,2025-07-03 20:35:20,169230,PAID,Bandung
O401985,S182,V1320033,2025-07-03 20:44:20,122730,PAID,Solo
O401986,S182,V1320041,2025-07-03 20:48:02,88143,PAID,Jakarta
O401987,S182,V1320047,2025-07-03 20:46:09,94448,PAID,Pekanbaru
O401988,S182,V1320072,2025-07-03 20:40:43,187757,PAID,Palu
O401989,S182,V1320081,2025-07-03 20:50:58,133143,PAID,Kendari
O401990,S182,V1320087,2025-07-03 20:45:15,173712,PAID,Pasuruan
O401991,S182,V1320095,2025-07-03 20:49:04,87962,PAID,Tegal
O401992,S182,V1320099,2025-07-03 20:35:04,158946,PAID,Jakarta
O401993,S182,V1320104,2025-07-03 20:39:00,209231,PAID,Samarinda
O401994,S182,V1320112,2025-07-03 20:52:30,219336,PAID,Garut
O401995,S182,V1320118,2025-07-03 20:49:19,173712,PAID,Bogor
O401996,S183,V1330000,2025-07-03 20:13:03,214264,PAID,Cikampek
O401997,S183,V1330012,2025-07-03 20:19:39,188858,PAID,Palembang
O401998,S183,V1330021,2025-07-03 20:11:15,237621,PAID,Bandar Lampung
O401999,S183,V1330032,2025-07-03 20:20:51,237621,PAID,Blitar
O402000,S183,V1330044,2025-07-03 20:25:17,88610,PAID,Malang
O402001,S183,V1330053,2025-07-03 20:16:39,223245,PAID,Kediri
O402002,S183,V1330073,2025-07-03 20:19:07,158946,PAID,Palu
O402003,S183,V1330086,2025-07-03 20:09:05,116832,PAID,Depok
O402004,S183,V1330087,2025-07-03 20:20:42,179897,PAID,Solo
O402005,S183,V1330100,2025-07-03 20:12:15,245368,PAID,Malang
O402006,S183,V1330114,2025-07-03 20:28:56,215024,PAID,Tasikmalaya
O402007,S183,V1330117,2025-07-03 20:17:32,245368,PAID,Cilacap
O402008,S183,V1330126,2025-07-03 20:27:12,87962,PAID,Madiun
O402009,S183,V1330127,2025-07-03 19:58:28,116832,PAID,Yogyakarta
O402010,S183,V1330132,2025-07-03 20:11:48,188858,PAID,Medan
O402011,S183,V1330136,2025-07-03 20:06:42,198085,PAID,Bandung
O402012,S183,V1330139,2025-07-03 20:22:24,106603,PAID,Bogor
O402013,S183,V1330140,2025-07-03 20:20:03,75514,PAID,Kupang
O402014,S183,V1330142,2025-07-03 20:12:35,70565,PAID,Jayapura
O402015,S183,V1330144,2025-07-03 20:21:56,106262,PAID,Malang
O402016,S183,V1330147,2025-07-03 20:25:40,135485,PAID,Karawang
O402017,S183,V1330148,2025-07-03 20:10:19,245368,PAID,Sukabumi
O402018,S184,V1340000,2025-07-03 20:51:19,211394,PAID,Bengkulu
O402019,S184,V1340001,2025-07-03 20:56:34,106262,PAID,Depok
O402020,S184,V1340008,2025-07-03 20:56:13,179897,PAID,Pasuruan
O402021,S184,V1340017,2025-07-03 20:49:32,229014,PAID,Bekasi
O402022,S184,V1340020,2025-07-03 20:50:35,169595,PAID,Tasikmalaya
O402023,S184,V1340033,2025-07-03 20:43:20,122730,PAID,Yogyakarta
O402024,S184,V1340038,2025-07-03 20:48:29,140765,PAID,Solo
O402025,S184,V1340048,2025-07-03 20:48:16,116832,PAID,Kediri
O402026,S184,V1340051,2025-07-03 20:45:52,164800,PAID,Blitar
O402027,S184,V1340100,2025-07-03 20:42:20,214264,PAID,Pontianak
O402028,S184,V1340105,2025-07-03 20:53:21,194592,PAID,Padang
O402029,S184,V1340106,2025-07-03 20:51:54,188858,PAID,Bekasi
O402030,S184,V1340115,2025-07-03 20:50:22,245368,PAID,Jakarta
O402031,S184,V1340120,2025-07-03 20:43:56,211394,PAID,Cianjur
O402032,S184,V1340123,2025-07-03 20:54:24,78234,PAID,Banjarmasin
O402033,S184,V1340124,2025-07-03 20:45:25,219695,PAID,Tegal
O402034,S184,V1340135,2025-07-03 20:37:28,215024,PAID,Yogyakarta
O402035,S185,V1350007,2025-07-04 18:19:38,158946,PAID,Karawang
O402036,S185,V1350010,2025-07-04 18:40:00,187757,PAID,Surabaya
O402037,S185,V1350022,2025-07-04 18:30:38,229014,PAID,Cianjur
O402038,S185,V1350033,2025-07-04 18:37:13,104308,PAID,Sukabumi
O402039,S185,V1350038,2025-07-04 18:23:54,94448,PAID,Semarang
O402040,S185,V1350039,2025-07-04 18:22:29,177767,PAID,Makassar
O402041,S185,V1350045,2025-07-04 18:16:13,237621,PAID,Cianjur
O402042,S185,V1350064,2025-07-04 18:30:53,188858,PAID,Kupang
O402043,S185,V1350072,2025-07-04 18:17:33,116832,PAID,Cianjur
O402044,S185,V1350077,2025-07-04 18:31:25,215691,PAID,Gorontalo
O402045,S185,V1350087,2025-07-04 18:17:47,114862,PAID,Mojokerto
O402046,S185,V1350089,2025-07-04 18:14:05,106603,PAID,Blitar
O402047,S185,V1350096,2025-07-04 18:32:23,187757,PAID,Kendari
O402048,S185,V1350106,2025-07-04 18:27:52,215024,PAID,Manado
O402049,S185,V1350108,2025-07-04 18:14:53,209231,PAID,Tarakan
O402050,S185,V1350113,2025-07-04 18:29:05,70565,PAID,Magelang
O402051,S185,V1350127,2025-07-04 18:24:35,164800,PAID,Tegal
O402052,S185,V1350129,2025-07-04 18:26:05,177767,PAID,Yogyakarta
O402053,S185,V1350145,2025-07-04 18:20:34,104308,PAID,Purwokerto
O402054,S186,V1360010,2025-07-04 18:29:50,219695,PAID,Palembang
O402055,S186,V1360017,2025-07-04 18:34:24,205679,PAID,Palu
O402056,S186,V1360029,2025-07-04 18:44:04,75514,PAID,Cilacap
O402057,S186,V1360043,2025-07-04 18:32:15,214264,PAID,Surabaya
O402058,S186,V1360051,2025-07-04 18:31:55,124921,PAID,Banyuwangi
O402059,S186,V1360059,2025-07-04 18:28:47,75514,PAID,Tangerang
O402060,S186,V1360080,2025-07-04 18:36:01,76956,PAID,Garut
O402061,S186,V1360085,2025-07-04 18:19:51,127068,PAID,Banyuwangi
O402062,S186,V1360089,2025-07-04 18:30:09,215691,PAID,Cilacap
O402063,S186,V1360092,2025-07-04 18:36:02,104308,PAID,Cirebon
O402064,S186,V1360105,2025-07-04 18:28:02,170864,PAID,Cilacap
O402065,S186,V1360121,2025-07-04 18:27:33,177767,PAID,Makassar
O402066,S186,V1360123,2025-07-04 18:38:45,152694,PAID,Purwokerto
O402067,S186,V1360126,2025-07-04 18:31:46,94448,PAID,Bogor
O402068,S186,V1360135,2025-07-04 18:26:54,229014,PAID,Tangerang
O402069,S186,V1360145,2025-07-04 18:22:17,211394,PAID,Singaraja
O402070,S187,V1370027,2025-07-04 20:00:56,215024,PAID,Surabaya
O402071,S187,V1370032,2025-07-04 19:44:19,158946,PAID,Cilacap
O402072,S187,V1370060,2025-07-04 19:49:46,219336,PAID,Tasikmalaya
O402073,S187,V1370065,2025-07-04 19:58:41,215024,PAID,Depok
O402074,S187,V1370076,2025-07-04 19:45:43,114862,PAID,Bogor
O402075,S187,V1370088,2025-07-04 19:47:03,135485,PAID,Solo
O402076,S187,V1370092,2025-07-04 20:01:42,104308,PAID,Blitar
O402077,S187,V1370102,2025-07-04 19:52:20,173712,PAID,Semarang
O402078,S187,V1370119,2025-07-04 19:52:37,187757,PAID,Cianjur
O402079,S187,V1370124,2025-07-04 19:54:26,106603,PAID,Cirebon
O402080,S187,V1370132,2025-07-04 19:45:09,169230,PAID,Solo
O402081,S187,V1370140,2025-07-04 19:48:18,194592,PAID,Tasikmalaya
O402082,S188,V1380009,2025-07-05 18:51:08,88610,PAID,Cilacap
O402083,S188,V1380010,2025-07-05 18:41:52,138358,PAID,Bekasi
O402084,S188,V1380013,2025-07-05 19:09:37,119914,PAID,Cikampek
O402085,S188,V1380018,2025-07-05 19:00:23,164800,PAID,Probolinggo
O402086,S188,V1380026,2025-07-05 18:56:06,114862,PAID,Cilacap
O402087,S188,V1380032,2025-07-05 18:40:10,88143,PAID,Jakarta
O402088,S188,V1380046,2025-07-05 18:49:07,145861,PAID,Magelang
O402089,S188,V1380057,2025-07-05 19:01:36,210763,PAID,Mojokerto
O402090,S188,V1380061,2025-07-05 18:52:35,140765,PAID,Tangerang
O402091,S188,V1380065,2025-07-05 18:54:04,116832,PAID,Pontianak
O402092,S188,V1380066,2025-07-05 19:00:58,88610,PAID,Depok
O402093,S188,V1380067,2025-07-05 18:46:45,194592,PAID,Surabaya
O402094,S188,V1380081,2025-07-05 18:47:41,245368,PAID,Probolinggo
O402095,S188,V1380082,2025-07-05 18:52:16,152209,PAID,Bogor
O402096,S188,V1380088,2025-07-05 18:54:20,210584,PAID,Sukabumi
O402097,S188,V1380145,2025-07-05 19:02:33,187757,PAID,Sorong
O402098,S189,V1390018,2025-07-05 19:44:17,169595,PAID,Surabaya
O402099,S189,V1390030,2025-07-05 19:44:03,114862,PAID,Blitar
O402100,S189,V1390049,2025-07-05 19:53:19,76956,PAID,Malang
O402101,S189,V1390052,2025-07-05 19:38:14,94448,PAID,Medan
O402102,S189,V1390066,2025-07-05 19:49:57,169595,PAID,Cianjur
O402103,S189,V1390069,2025-07-05 19:59:16,116832,PAID,Cikampek
O402104,S189,V1390084,2025-07-05 19:56:25,106262,PAID,Palembang
O402105,S189,V1390087,2025-07-05 19:57:54,183971,PAID,Solo
O402106,S189,V1390111,2025-07-05 20:07:25,170864,PAID,Semarang
O402107,S189,V1390116,2025-07-05 19:57:00,194592,PAID,Tarakan
O402108,S189,V1390118,2025-07-05 20:02:09,78234,PAID,Garut
O402109,S189,V1390119,2025-07-05 19:49:06,114862,PAID,Bogor
O402110,S189,V1390131,2025-07-05 20:08:56,169230,PAID,Magelang
O402111,S189,V1390133,2025-07-05 19:53:09,70565,PAID,Magelang
O402112,S189,V1390134,2025-07-05 19:52:30,124921,PAID,Singaraja
O402113,S189,V1390142,2025-07-05 19:57:24,245368,PAID,Blitar
O402114,S189,V1390148,2025-07-05 19:56:09,96868,PAID,Tasikmalaya
O402115,S190,V1400002,2025-07-05 18:51:05,170864,PAID,Cianjur
O402116,S190,V1400009,2025-07-05 18:55:52,104308,PAID,Semarang
O402117,S190,V1400014,2025-07-05 19:15:16,155008,PAID,Gorontalo
O402118,S190,V1400028,2025-07-05 19:05:58,219695,PAID,Karawang
O402119,S190,V1400030,2025-07-05 19:01:59,215691,PAID,Bengkulu
O402120,S190,V1400038,2025-07-05 18:54:07,237621,PAID,Tanjung Pinang
O402121,S190,V1400041,2025-07-05 19:09:06,140765,PAID,Semarang
O402122,S190,V1400044,2025-07-05 19:06:45,194592,PAID,Cikampek
O402123,S190,V1400054,2025-07-05 18:53:56,152694,PAID,Jambi
O402124,S190,V1400085,2025-07-05 19:13:17,152694,PAID,Jambi
O402125,S190,V1400090,2025-07-05 18:59:50,159194,PAID,Pasuruan
O402126,S190,V1400099,2025-07-05 19:10:41,211394,PAID,Tarakan
O402127,S190,V1400104,2025-07-05 19:00:23,75514,PAID,Bandung
O402128,S190,V1400108,2025-07-05 18:57:07,135485,PAID,Palembang
O402129,S190,V1400133,2025-07-05 18:54:09,196185,PAID,Tasikmalaya
O402130,S190,V1400145,2025-07-05 19:01:31,145861,PAID,Gorontalo
O402131,S191,V1410005,2025-07-06 20:37:23,87962,PAID,Cilacap
O402132,S191,V1410009,2025-07-06 20:39:36,133143,PAID,Semarang
O402133,S191,V1410018,2025-07-06 20:45:28,104308,PAID,Blitar
O402134,S191,V1410020,2025-07-06 20:29:10,229014,PAID,Bekasi
O402135,S191,V1410035,2025-07-06 20:29:13,96868,PAID,Serang
O402136,S191,V1410051,2025-07-06 20:31:35,215691,PAID,Mojokerto
O402137,S191,V1410056,2025-07-06 20:38:34,81390,PAID,Cirebon
O402138,S191,V1410059,2025-07-06 20:51:34,119914,PAID,Depok
O402139,S191,V1410068,2025-07-06 20:44:35,177767,PAID,Probolinggo
O402140,S191,V1410069,2025-07-06 20:17:13,87962,PAID,Kendari
O402141,S191,V1410077,2025-07-06 20:30:58,169230,PAID,Singaraja
O402142,S191,V1410095,2025-07-06 20:42:18,169230,PAID,Bogor
O402143,S191,V1410107,2025-07-06 20:33:39,155008,PAID,Solo
O402144,S191,V1410108,2025-07-06 20:35:09,94448,PAID,Jakarta
O402145,S191,V1410117,2025-07-06 20:23:06,110066,PAID,Semarang
O402146,S191,V1410132,2025-07-06 20:17:55,188858,PAID,Blitar
O402147,S191,V1410134,2025-07-06 20:44:20,170864,PAID,Pasuruan
O402148,S192,V1420008,2025-07-06 20:03:15,196185,PAID,Tegal
O402149,S192,V1420011,2025-07-06 20:07:21,210584,PAID,Yogyakarta
O402150,S192,V1420012,2025-07-06 20:12:24,88143,PAID,Cirebon
O402151,S192,V1420016,2025-07-06 19:58:17,155008,PAID,Jakarta
O402152,S192,V1420021,2025-07-06 20:20:15,237621,PAID,Jakarta
O402153,S192,V1420028,2025-07-06 20:14:03,78234,PAID,Karawang
O402154,S192,V1420029,2025-07-06 20:03:51,75514,PAID,Tasikmalaya
O402155,S192,V1420037,2025-07-06 19:58:37,87962,PAID,Balikpapan
O402156,S192,V1420040,2025-07-06 20:02:32,116832,PAID,Garut
O402157,S192,V1420052,2025-07-06 19:53:52,94448,PAID,Tangerang
O402158,S192,V1420058,2025-07-06 20:06:46,245368,PAID,Blitar
O402159,S192,V1420069,2025-07-06 19:52:24,140765,PAID,Bandung
O402160,S192,V1420080,2025-07-06 20:09:47,145861,PAID,Malang
O402161,S192,V1420092,2025-07-06 20:16:18,159194,PAID,Jakarta
O402162,S192,V1420104,2025-07-06 20:07:39,152209,PAID,Cianjur
O402163,S192,V1420125,2025-07-06 20:02:47,104308,PAID,Denpasar
O402164,S192,V1420139,2025-07-06 20:15:52,78331,PAID,Mojokerto
O402165,S193,V1430020,2025-07-06 20:55:51,219695,PAID,Garut
O402166,S193,V1430032,2025-07-06 21:02:31,194592,PAID,Cilacap
O402167,S193,V1430039,2025-07-06 20:55:20,170864,PAID,Cikampek
O402168,S193,V1430048,2025-07-06 20:55:16,196185,PAID,Probolinggo
O402169,S193,V1430050,2025-07-06 20:54:33,194592,PAID,Tanjung Pinang
O402170,S193,V1430051,2025-07-06 20:53:42,214264,PAID,Jakarta
O402171,S193,V1430067,2025-07-06 20:48:34,96868,PAID,Banyuwangi
O402172,S193,V1430083,2025-07-06 21:07:18,198085,PAID,Mojokerto
O402173,S193,V1430091,2025-07-06 20:50:08,177767,PAID,Madiun
O402174,S193,V1430093,2025-07-06 20:51:13,187757,PAID,Mojokerto
O402175,S193,V1430125,2025-07-06 20:47:37,188858,PAID,Karawang
O402176,S193,V1430145,2025-07-06 20:56:29,229014,PAID,Sorong
O402177,S194,V1440002,2025-07-07 20:01:21,183971,PAID,Garut
O402178,S194,V1440007,2025-07-07 20:05:17,145861,PAID,Cirebon
O402179,S194,V1440009,2025-07-07 20:03:35,177767,PAID,Banyuwangi
O402180,S194,V1440015,2025-07-07 19:56:30,124921,PAID,Magelang
O402181,S194,V1440018,2025-07-07 20:09:54,194592,PAID,Bogor
O402182,S194,V1440028,2025-07-07 20:04:59,96868,PAID,Tegal
O402183,S194,V1440045,2025-07-07 20:03:18,210584,PAID,Kediri
O402184,S194,V1440054,2025-07-07 19:56:03,169230,PAID,Cirebon
O402185,S194,V1440073,2025-07-07 20:00:33,169595,PAID,Mojokerto
O402186,S194,V1440098,2025-07-07 20:07:08,164800,PAID,Cilacap
O402187,S194,V1440103,2025-07-07 19:55:24,211394,PAID,Palu
O402188,S194,V1440119,2025-07-07 20:05:57,94448,PAID,Sukabumi
O402189,S194,V1440138,2025-07-07 20:14:38,127068,PAID,Bogor
O402190,S194,V1440146,2025-07-07 20:11:29,140765,PAID,Bengkulu
O402191,S195,V1450010,2025-07-07 20:39:03,138358,PAID,Serang
O402192,S195,V1450031,2025-07-07 20:36:34,169595,PAID,Tasikmalaya
O402193,S195,V1450034,2025-07-07 20:48:08,88143,PAID,Tegal
O402194,S195,V1450051,2025-07-07 20:35:41,81390,PAID,Mojokerto
O402195,S195,V1450053,2025-07-07 21:00:28,75514,PAID,Bekasi
O402196,S195,V1450071,2025-07-07 20:54:58,196185,PAID,Mojokerto
O402197,S195,V1450072,2025-07-07 20:30:35,140765,PAID,Kediri
O402198,S195,V1450075,2025-07-07 20:48:58,219695,PAID,Bekasi
O402199,S195,V1450077,2025-07-07 20:53:39,114862,PAID,Bandung
O402200,S195,V1450079,2025-07-07 20:59:33,133143,PAID,Samarinda
O402201,S195,V1450084,2025-07-07 21:01:08,229014,PAID,Karawang
O402202,S195,V1450091,2025-07-07 20:49:14,229014,PAID,Palembang
O402203,S195,V1450103,2025-07-07 20:51:51,196185,PAID,Cirebon
O402204,S195,V1450122,2025-07-07 20:48:42,229014,PAID,Yogyakarta
O402205,S195,V1450125,2025-07-07 20:42:13,138358,PAID,Serang
O402206,S195,V1450127,2025-07-07 20:47:33,196185,PAID,Kupang
O402207,S195,V1450136,2025-07-07 20:50:26,75514,PAID,Samarinda
O402208,S195,V1450145,2025-07-07 20:56:13,179897,PAID,Cilacap
O402209,S196,V1460042,2025-07-07 19:58:33,155008,PAID,Magelang
O402210,S196,V1460044,2025-07-07 20:02:47,122730,PAID,Tasikmalaya
O402211,S196,V1460052,2025-07-07 20:10:55,88610,PAID,Blitar
O402212,S196,V1460060,2025-07-07 19:58:16,127068,PAID,Depok
O402213,S196,V1460078,2025-07-07 20:15:35,170864,PAID,Palembang
